search_id,timestamp,citizen_id,category,flagged_category,device_type
SR-0013444,2026-06-17 01:49:00,PR-01674,Cultural and religious gatherings,Y,Skills Institute Terminal
SR-0013445,2026-06-30 14:14:00,PR-02515,Score appeal process,Y,Phone
SR-0013446,2026-06-13 14:32:00,PR-02660,Independent media,Y,Public Library Terminal
SR-0013447,2026-04-01 11:40:00,PR-02164,Local news,N,Phone
SR-0013448,2026-06-29 14:07:00,PR-02898,Sports,N,Public Library Terminal
SR-0013449,2026-04-26 02:16:00,PR-00382,Entertainment,N,Laptop
SR-0013450,2026-01-02 21:25:00,PR-00668,Encryption software,Y,Public Library Terminal
SR-0013451,2026-02-15 04:04:00,PR-00183,Shopping,N,Phone
SR-0013452,2026-02-20 22:03:00,PR-02969,Independent media,Y,Phone
SR-0013453,2026-04-24 12:58:00,PR-02313,Recipes,N,Phone
SR-0013454,2026-06-10 19:21:00,PR-02060,Weather,N,Phone
SR-0013455,2026-04-02 19:06:00,PR-00888,Local news,N,Phone
SR-0013456,2026-04-20 15:37:00,PR-01065,Civic education,N,Phone
SR-0013457,2026-01-28 20:32:00,PR-00388,Local news,N,Laptop
SR-0013458,2026-03-12 18:44:00,PR-00740,Local news,N,Phone
SR-0013459,2026-04-30 16:23:00,PR-00653,Health,N,Phone
SR-0013460,2026-03-26 00:29:00,PR-01926,Weather,N,Phone
SR-0013461,2026-05-08 00:57:00,PR-01469,Recipes,N,Laptop
SR-0013462,2026-01-10 02:22:00,PR-01644,Shopping,N,Laptop
SR-0013463,2026-04-23 10:44:00,PR-00896,Sports,N,Skills Institute Terminal
SR-0013464,2026-06-09 13:20:00,PR-01950,Entertainment,N,Phone
SR-0013465,2026-04-01 18:55:00,PR-00304,Health,N,Laptop
SR-0013466,2026-03-26 11:21:00,PR-01539,Score appeal process,Y,Laptop
SR-0013467,2026-04-05 11:10:00,PR-00167,Entertainment,N,Phone
SR-0013468,2026-01-15 04:23:00,PR-01515,Foreign news,Y,Phone
SR-0013469,2026-02-26 10:52:00,PR-00104,Foreign news,Y,Laptop
SR-0013470,2026-06-24 12:01:00,PR-02487,Shopping,N,Phone
SR-0013471,2026-03-15 10:50:00,PR-01864,Civic education,N,Public Library Terminal
SR-0013472,2026-01-03 02:18:00,PR-00242,Social credit system criticism,Y,Phone
SR-0013473,2026-06-20 11:39:00,PR-01901,Sports,N,Skills Institute Terminal
SR-0013474,2026-05-23 10:14:00,PR-02015,Entertainment,N,Phone
SR-0013475,2026-02-26 07:28:00,PR-02087,Health,N,Phone
SR-0013476,2026-04-13 23:30:00,PR-00683,Local news,N,Phone
SR-0013477,2026-04-11 09:38:00,PR-02160,Emigration procedures,Y,Laptop
SR-0013478,2026-01-28 11:11:00,PR-01023,Recipes,N,Phone
SR-0013479,2026-02-12 18:10:00,PR-01131,Independent media,Y,Phone
SR-0013480,2026-02-19 06:34:00,PR-01456,Entertainment,N,Public Library Terminal
SR-0013481,2026-02-20 06:36:00,PR-01582,Shopping,N,Phone
SR-0013482,2026-04-22 10:37:00,PR-02070,Entertainment,N,Phone
SR-0013483,2026-03-10 21:10:00,PR-01763,Local news,N,Laptop
SR-0013484,2026-01-31 09:32:00,PR-02522,Local news,N,Laptop
SR-0013485,2026-05-15 20:42:00,PR-01598,Sports,N,Phone
SR-0013486,2026-03-12 03:15:00,PR-02675,Sports,N,Laptop
SR-0013487,2026-04-17 06:50:00,PR-02060,Local news,N,Phone
SR-0013488,2026-01-06 22:18:00,PR-01876,Shopping,N,Laptop
SR-0013489,2026-06-13 20:19:00,PR-01291,Entertainment,N,Phone
SR-0013490,2026-03-10 11:59:00,PR-00583,Independent media,Y,Phone
SR-0013491,2026-05-15 15:24:00,PR-02985,Entertainment,N,Phone
SR-0013492,2026-03-02 10:20:00,PR-02125,Weather,N,Phone
SR-0013493,2026-04-08 20:10:00,PR-00480,Entertainment,N,Laptop
SR-0013494,2026-02-05 10:38:00,PR-00286,Recipes,N,Laptop
SR-0013495,2026-03-09 07:03:00,PR-00995,Recipes,N,Laptop
SR-0013496,2026-04-19 08:50:00,PR-02151,VPN tools,Y,Laptop
SR-0013497,2026-06-06 10:11:00,PR-02389,Shopping,N,Phone
SR-0013498,2026-05-01 16:56:00,PR-00537,Independent media,Y,Phone
SR-0013499,2026-02-25 06:28:00,PR-01523,Health,N,Phone
SR-0013500,2026-02-24 06:03:00,PR-02829,Shopping,N,Phone
SR-0013501,2026-04-23 02:15:00,PR-02803,Shopping,N,Laptop
SR-0013502,2026-02-10 13:25:00,PR-01038,Entertainment,N,Phone
SR-0013503,2026-01-17 23:07:00,PR-00796,Foreign news,Y,Phone
SR-0013504,2026-01-19 06:17:00,PR-00148,Civic education,N,Public Library Terminal
SR-0013505,2026-02-03 09:57:00,PR-01685,Entertainment,N,Laptop
SR-0013506,2026-05-02 04:41:00,PR-01806,Local news,N,Phone
SR-0013507,2026-01-20 04:39:00,PR-00320,Recipes,N,Phone
SR-0013508,2026-03-23 02:03:00,PR-00727,Shopping,N,Laptop
SR-0013509,2026-06-20 04:04:00,PR-01764,Shopping,N,Phone
SR-0013510,2026-06-23 12:02:00,PR-01297,Local news,N,Phone
SR-0013511,2026-05-22 06:27:00,PR-00217,Entertainment,N,Phone
SR-0013512,2026-02-26 20:00:00,PR-02651,Civic education,N,Phone
SR-0013513,2026-05-13 20:22:00,PR-00872,Entertainment,N,Phone
SR-0013514,2026-02-17 18:11:00,PR-00087,Shopping,N,Phone
SR-0013515,2026-05-19 00:56:00,PR-01844,Shopping,N,Laptop
SR-0013516,2026-04-15 12:04:00,PR-01616,Health,N,Phone
SR-0013517,2026-02-16 03:40:00,PR-00149,Health,N,Laptop
SR-0013518,2026-06-05 02:16:00,PR-02678,Privacy tools,Y,Phone
SR-0013519,2026-05-02 01:09:00,PR-02445,Weather,N,Public Library Terminal
SR-0013520,2026-05-11 00:21:00,PR-01960,Entertainment,N,Phone
SR-0013521,2026-06-28 22:09:00,PR-01713,Foreign news,Y,Laptop
SR-0013522,2026-06-03 11:06:00,PR-01847,Shopping,N,Phone
SR-0013523,2026-05-03 15:08:00,PR-01370,Local news,N,Phone
SR-0013524,2026-03-30 00:02:00,PR-02409,Health,N,Phone
SR-0013525,2026-04-22 02:04:00,PR-00248,Recipes,N,Phone
SR-0013526,2026-05-12 06:57:00,PR-00380,VPN tools,Y,Phone
SR-0013527,2026-05-13 09:59:00,PR-02383,Entertainment,N,Laptop
SR-0013528,2026-02-14 20:34:00,PR-01875,Shopping,N,Laptop
SR-0013529,2026-02-25 18:05:00,PR-00484,Sports,N,Laptop
SR-0013530,2026-04-19 16:15:00,PR-01463,Recipes,N,Phone
SR-0013531,2026-06-01 07:31:00,PR-02976,Entertainment,N,Phone
SR-0013532,2026-05-27 10:40:00,PR-01712,Foreign news,Y,Phone
SR-0013533,2026-04-16 00:23:00,PR-01779,Encryption software,Y,Phone
SR-0013534,2026-01-18 21:30:00,PR-02242,Travel domestic (permitted),N,Laptop
SR-0013535,2026-02-01 17:52:00,PR-00785,Privacy tools,Y,Phone
SR-0013536,2026-02-03 07:24:00,PR-02399,Civic education,N,Phone
SR-0013537,2026-06-01 21:46:00,PR-01668,Weather,N,Phone
SR-0013538,2026-01-09 11:42:00,PR-00297,Sports,N,Phone
SR-0013539,2026-04-06 15:38:00,PR-00213,Entertainment,N,Phone
SR-0013540,2026-05-06 08:08:00,PR-02997,Emigration procedures,Y,Phone
SR-0013541,2026-03-23 02:55:00,PR-00049,Local news,N,Skills Institute Terminal
SR-0013542,2026-05-27 02:57:00,PR-00506,Independent media,Y,Laptop
SR-0013543,2026-04-14 01:20:00,PR-02280,Shopping,N,Phone
SR-0013544,2026-05-02 00:47:00,PR-01070,Sports,N,Phone
SR-0013545,2026-05-09 18:20:00,PR-00399,Travel domestic (permitted),N,Public Library Terminal
SR-0013546,2026-05-06 19:11:00,PR-00767,Banned political parties,Y,Laptop
SR-0013547,2026-05-09 02:54:00,PR-00951,Civic education,N,Phone
SR-0013548,2026-04-24 04:41:00,PR-02623,Weather,N,Phone
SR-0013549,2026-06-08 04:09:00,PR-00570,Travel domestic (permitted),N,Laptop
SR-0013550,2026-01-14 04:44:00,PR-00824,Civic education,N,Phone
SR-0013551,2026-03-23 08:48:00,PR-01441,Sports,N,Phone
SR-0013552,2026-02-22 19:45:00,PR-00739,Emigration procedures,Y,Public Library Terminal
SR-0013553,2026-03-29 09:11:00,PR-00826,VPN tools,Y,Skills Institute Terminal
SR-0013554,2026-03-24 03:17:00,PR-02378,Health,N,Phone
SR-0013555,2026-03-16 04:52:00,PR-02467,Local news,N,Phone
SR-0013556,2026-05-11 02:27:00,PR-02306,Local news,N,Phone
SR-0013557,2026-06-22 19:41:00,PR-01026,Shopping,N,Skills Institute Terminal
SR-0013558,2026-06-25 00:00:00,PR-02313,Entertainment,N,Public Library Terminal
SR-0013559,2026-06-25 07:46:00,PR-00870,Recipes,N,Public Library Terminal
SR-0013560,2026-03-03 22:31:00,PR-01014,Local news,N,Phone
SR-0013561,2026-01-16 18:31:00,PR-01760,Local news,N,Phone
SR-0013562,2026-03-11 10:33:00,PR-02202,Weather,N,Phone
SR-0013563,2026-01-03 11:06:00,PR-02112,Health,N,Phone
SR-0013564,2026-05-14 15:35:00,PR-01030,Recipes,N,Phone
SR-0013565,2026-05-29 16:52:00,PR-00749,Entertainment,N,Laptop
SR-0013566,2026-02-05 06:15:00,PR-00166,Local news,N,Laptop
SR-0013567,2026-05-05 10:33:00,PR-02939,Civic education,N,Skills Institute Terminal
SR-0013568,2026-04-21 18:34:00,PR-01979,Recipes,N,Phone
SR-0013569,2026-02-24 10:33:00,PR-02365,Travel domestic (permitted),N,Phone
SR-0013570,2026-04-25 08:54:00,PR-00670,Sports,N,Public Library Terminal
SR-0013571,2026-05-22 05:36:00,PR-00270,Cultural and religious gatherings,Y,Phone
SR-0013572,2026-06-08 12:31:00,PR-00680,Sports,N,Skills Institute Terminal
SR-0013573,2026-06-09 01:15:00,PR-00417,Travel domestic (permitted),N,Public Library Terminal
SR-0013574,2026-04-02 08:03:00,PR-02785,Shopping,N,Phone
SR-0013575,2026-03-29 02:44:00,PR-00556,Score appeal process,Y,Phone
SR-0013576,2026-02-10 15:07:00,PR-01056,Cultural and religious gatherings,Y,Laptop
SR-0013577,2026-03-13 12:44:00,PR-00455,Local news,N,Phone
SR-0013578,2026-02-26 16:23:00,PR-00140,Local news,N,Phone
SR-0013579,2026-06-20 22:32:00,PR-00517,Emigration procedures,Y,Public Library Terminal
SR-0013580,2026-04-16 07:23:00,PR-00380,Cultural and religious gatherings,Y,Phone
SR-0013581,2026-06-14 04:27:00,PR-00459,Entertainment,N,Laptop
SR-0013582,2026-03-08 17:55:00,PR-01408,Local news,N,Phone
SR-0013583,2026-06-11 18:54:00,PR-01103,Shopping,N,Laptop
SR-0013584,2026-01-26 22:24:00,PR-00470,Local news,N,Skills Institute Terminal
SR-0013585,2026-03-21 07:07:00,PR-00519,Emigration procedures,Y,Laptop
SR-0013586,2026-02-19 10:45:00,PR-01780,Local news,N,Skills Institute Terminal
SR-0013587,2026-02-27 20:17:00,PR-00349,Local news,N,Phone
SR-0013588,2026-04-09 12:40:00,PR-01446,Weather,N,Phone
SR-0013589,2026-04-24 17:14:00,PR-02892,Entertainment,N,Public Library Terminal
SR-0013590,2026-06-17 01:03:00,PR-02585,Entertainment,N,Phone
SR-0013591,2026-02-11 19:37:00,PR-00152,Foreign news,Y,Skills Institute Terminal
SR-0013592,2026-02-27 23:32:00,PR-01801,Local news,N,Laptop
SR-0013593,2026-02-22 08:17:00,PR-00424,VPN tools,Y,Skills Institute Terminal
SR-0013594,2026-03-19 08:57:00,PR-00100,Entertainment,N,Skills Institute Terminal
SR-0013595,2026-03-06 12:07:00,PR-02211,Local news,N,Phone
SR-0013596,2026-03-19 13:38:00,PR-01577,Protest organisation,Y,Laptop
SR-0013597,2026-03-27 05:43:00,PR-02484,Shopping,N,Phone
SR-0013598,2026-04-14 18:43:00,PR-02648,Recipes,N,Phone
SR-0013599,2026-04-15 13:02:00,PR-00858,Civic education,N,Phone
SR-0013600,2026-01-08 09:57:00,PR-00594,Weather,N,Phone
SR-0013601,2026-04-17 22:33:00,PR-01383,Local news,N,Phone
SR-0013602,2026-05-03 01:39:00,PR-02392,Foreign news,Y,Skills Institute Terminal
SR-0013603,2026-03-16 02:16:00,PR-00087,Local news,N,Phone
SR-0013604,2026-01-29 11:12:00,PR-02318,Foreign news,Y,Phone
SR-0013605,2026-01-27 22:16:00,PR-00435,Encryption software,Y,Phone
SR-0013606,2026-02-15 19:26:00,PR-00897,Local news,N,Phone
SR-0013607,2026-03-08 21:42:00,PR-01242,Sports,N,Phone
SR-0013608,2026-06-12 05:14:00,PR-02661,Local news,N,Laptop
SR-0013609,2026-04-19 08:39:00,PR-02352,Sports,N,Phone
SR-0013610,2026-03-19 00:18:00,PR-02303,Sports,N,Phone
SR-0013611,2026-06-05 14:38:00,PR-00804,Sports,N,Phone
SR-0013612,2026-05-19 23:39:00,PR-01011,Score appeal process,Y,Public Library Terminal
SR-0013613,2026-01-31 13:52:00,PR-01170,Foreign news,Y,Laptop
SR-0013614,2026-04-17 07:40:00,PR-00146,Entertainment,N,Laptop
SR-0013615,2026-02-01 02:08:00,PR-02058,Social credit system criticism,Y,Skills Institute Terminal
SR-0013616,2026-03-20 18:53:00,PR-02715,Local news,N,Phone
SR-0013617,2026-05-01 18:29:00,PR-01338,Civic education,N,Public Library Terminal
SR-0013618,2026-05-12 09:43:00,PR-00042,Travel domestic (permitted),N,Laptop
SR-0013619,2026-05-06 12:57:00,PR-00089,Foreign news,Y,Phone
SR-0013620,2026-04-06 09:42:00,PR-00603,Cultural and religious gatherings,Y,Laptop
SR-0013621,2026-05-08 07:10:00,PR-01789,Sports,N,Phone
SR-0013622,2026-01-15 03:18:00,PR-02061,Entertainment,N,Laptop
SR-0013623,2026-02-17 14:40:00,PR-00691,Local news,N,Phone
SR-0013624,2026-03-31 04:46:00,PR-02283,Foreign news,Y,Phone
SR-0013625,2026-04-27 10:08:00,PR-01200,Weather,N,Phone
SR-0013626,2026-05-27 06:57:00,PR-02004,Local news,N,Phone
SR-0013627,2026-06-30 17:13:00,PR-01520,Local news,N,Phone
SR-0013628,2026-06-15 16:13:00,PR-00077,Local news,N,Phone
SR-0013629,2026-06-26 04:15:00,PR-02581,Travel domestic (permitted),N,Phone
SR-0013630,2026-05-17 14:12:00,PR-00011,Health,N,Phone
SR-0013631,2026-04-30 21:30:00,PR-02494,Foreign news,Y,Laptop
SR-0013632,2026-05-25 23:46:00,PR-02780,Travel domestic (permitted),N,Phone
SR-0013633,2026-04-14 05:10:00,PR-01112,Foreign news,Y,Phone
SR-0013634,2026-05-06 06:11:00,PR-01958,Cultural and religious gatherings,Y,Phone
SR-0013635,2026-01-12 18:48:00,PR-00332,Recipes,N,Phone
SR-0013636,2026-05-09 13:44:00,PR-00180,Shopping,N,Phone
SR-0013637,2026-02-08 05:13:00,PR-02922,Weather,N,Laptop
SR-0013638,2026-03-06 02:34:00,PR-00157,Banned political parties,Y,Phone
SR-0013639,2026-05-18 03:54:00,PR-01490,Local news,N,Phone
SR-0013640,2026-03-09 14:52:00,PR-00270,Sports,N,Phone
SR-0013641,2026-01-09 22:36:00,PR-02440,Foreign news,Y,Phone
SR-0013642,2026-01-30 18:12:00,PR-00131,Health,N,Laptop
SR-0013643,2026-01-26 10:43:00,PR-01709,Entertainment,N,Phone
SR-0013644,2026-01-01 02:00:00,PR-02846,Entertainment,N,Phone
SR-0013645,2026-04-16 00:04:00,PR-02881,Weather,N,Phone
SR-0013646,2026-02-19 03:27:00,PR-02302,Sports,N,Laptop
SR-0013647,2026-05-01 09:14:00,PR-02945,Sports,N,Public Library Terminal
SR-0013648,2026-06-22 15:05:00,PR-02101,Health,N,Skills Institute Terminal
SR-0013649,2026-01-19 18:48:00,PR-00087,Foreign news,Y,Laptop
SR-0013650,2026-03-03 14:44:00,PR-00898,Travel domestic (permitted),N,Laptop
SR-0013651,2026-05-27 19:54:00,PR-01093,Recipes,N,Phone
SR-0013652,2026-04-22 15:05:00,PR-00007,Privacy tools,Y,Phone
SR-0013653,2026-04-09 20:32:00,PR-02738,Shopping,N,Phone
SR-0013654,2026-05-10 12:52:00,PR-00346,Foreign news,Y,Phone
SR-0013655,2026-02-10 04:19:00,PR-00884,Health,N,Phone
SR-0013656,2026-06-10 16:37:00,PR-00680,Foreign news,Y,Phone
SR-0013657,2026-03-14 17:08:00,PR-01286,Entertainment,N,Phone
SR-0013658,2026-05-21 09:36:00,PR-02377,Score appeal process,Y,Phone
SR-0013659,2026-05-29 14:18:00,PR-02032,Entertainment,N,Phone
SR-0013660,2026-01-09 15:42:00,PR-02958,Entertainment,N,Phone
SR-0013661,2026-05-05 05:22:00,PR-00636,Local news,N,Phone
SR-0013662,2026-03-14 10:00:00,PR-00097,Civic education,N,Laptop
SR-0013663,2026-01-02 22:23:00,PR-02740,Local news,N,Laptop
SR-0013664,2026-02-11 13:46:00,PR-00680,Entertainment,N,Public Library Terminal
SR-0013665,2026-06-27 16:01:00,PR-01718,Health,N,Laptop
SR-0013666,2026-02-01 07:04:00,PR-02688,Cultural and religious gatherings,Y,Phone
SR-0013667,2026-04-15 02:07:00,PR-00791,Local news,N,Laptop
SR-0013668,2026-01-12 15:20:00,PR-02920,Weather,N,Phone
SR-0013669,2026-05-14 11:28:00,PR-01305,Sports,N,Skills Institute Terminal
SR-0013670,2026-06-11 14:56:00,PR-01974,Weather,N,Phone
SR-0013671,2026-02-26 11:55:00,PR-02438,Local news,N,Laptop
SR-0013672,2026-05-20 04:59:00,PR-02656,Civic education,N,Phone
SR-0013673,2026-06-05 15:57:00,PR-01911,VPN tools,Y,Phone
SR-0013674,2026-03-30 05:20:00,PR-01412,Banned political parties,Y,Phone
SR-0013675,2026-06-09 18:29:00,PR-00278,Recipes,N,Laptop
SR-0013676,2026-01-18 08:33:00,PR-01050,Shopping,N,Laptop
SR-0013677,2026-05-07 00:15:00,PR-01225,Social credit system criticism,Y,Laptop
SR-0013678,2026-04-04 09:46:00,PR-02657,Independent media,Y,Public Library Terminal
SR-0013679,2026-03-01 13:41:00,PR-01318,Recipes,N,Phone
SR-0013680,2026-02-14 19:01:00,PR-02445,Shopping,N,Skills Institute Terminal
SR-0013681,2026-01-28 14:37:00,PR-00146,Local news,N,Phone
SR-0013682,2026-01-31 11:04:00,PR-02835,Travel domestic (permitted),N,Phone
SR-0013683,2026-03-01 19:16:00,PR-02208,Shopping,N,Phone
SR-0013684,2026-02-15 17:01:00,PR-01917,Recipes,N,Laptop
SR-0013685,2026-03-31 16:38:00,PR-01852,Privacy tools,Y,Public Library Terminal
SR-0013686,2026-03-16 19:15:00,PR-01239,Banned political parties,Y,Phone
SR-0013687,2026-05-08 07:35:00,PR-02024,Entertainment,N,Public Library Terminal
SR-0013688,2026-01-18 23:26:00,PR-02861,Entertainment,N,Phone
SR-0013689,2026-04-28 22:40:00,PR-02084,Local news,N,Phone
SR-0013690,2026-05-21 12:57:00,PR-02594,VPN tools,Y,Phone
SR-0013691,2026-03-31 18:34:00,PR-01147,Civic education,N,Phone
SR-0013692,2026-03-02 07:48:00,PR-02971,Local news,N,Public Library Terminal
SR-0013693,2026-02-22 02:30:00,PR-01035,Social credit system criticism,Y,Laptop
SR-0013694,2026-05-16 22:10:00,PR-01537,Recipes,N,Phone
SR-0013695,2026-05-09 18:00:00,PR-00736,Local news,N,Phone
SR-0013696,2026-06-11 22:45:00,PR-01543,Entertainment,N,Phone
SR-0013697,2026-04-29 00:07:00,PR-02107,Entertainment,N,Phone
SR-0013698,2026-04-28 19:16:00,PR-02415,Emigration procedures,Y,Phone
SR-0013699,2026-03-30 22:32:00,PR-01381,Sports,N,Phone
SR-0013700,2026-03-10 14:05:00,PR-01407,Recipes,N,Phone
SR-0013701,2026-05-17 09:04:00,PR-02618,Score appeal process,Y,Skills Institute Terminal
SR-0013702,2026-04-27 17:11:00,PR-01689,Sports,N,Laptop
SR-0013703,2026-06-12 23:39:00,PR-01291,Shopping,N,Phone
SR-0013704,2026-03-09 10:47:00,PR-00119,Shopping,N,Laptop
SR-0013705,2026-01-01 11:39:00,PR-02520,Banned political parties,Y,Skills Institute Terminal
SR-0013706,2026-01-21 12:06:00,PR-00829,Entertainment,N,Phone
SR-0013707,2026-03-09 15:33:00,PR-01883,Recipes,N,Phone
SR-0013708,2026-04-29 19:02:00,PR-01968,Foreign news,Y,Phone
SR-0013709,2026-03-09 04:51:00,PR-02191,Sports,N,Phone
SR-0013710,2026-01-18 08:27:00,PR-02855,Encryption software,Y,Laptop
SR-0013711,2026-05-11 12:23:00,PR-01036,Shopping,N,Laptop
SR-0013712,2026-05-26 17:08:00,PR-01536,Travel domestic (permitted),N,Phone
SR-0013713,2026-02-09 12:25:00,PR-02547,Health,N,Phone
SR-0013714,2026-02-28 04:18:00,PR-00521,Health,N,Phone
SR-0013715,2026-04-23 07:28:00,PR-01900,Local news,N,Phone
SR-0013716,2026-02-09 04:54:00,PR-00117,Recipes,N,Laptop
SR-0013717,2026-02-08 04:11:00,PR-01795,Shopping,N,Phone
SR-0013718,2026-03-22 18:42:00,PR-01735,Encryption software,Y,Phone
SR-0013719,2026-03-22 23:22:00,PR-02538,Shopping,N,Laptop
SR-0013720,2026-01-13 10:58:00,PR-00215,Sports,N,Phone
SR-0013721,2026-05-28 03:59:00,PR-00153,Shopping,N,Phone
SR-0013722,2026-01-15 11:12:00,PR-00013,Foreign news,Y,Laptop
SR-0013723,2026-06-10 13:54:00,PR-02663,Privacy tools,Y,Skills Institute Terminal
SR-0013724,2026-06-21 14:50:00,PR-01445,Recipes,N,Laptop
SR-0013725,2026-04-10 04:46:00,PR-02065,Encryption software,Y,Phone
SR-0013726,2026-01-22 09:25:00,PR-02992,Privacy tools,Y,Phone
SR-0013727,2026-04-19 06:36:00,PR-01510,Local news,N,Phone
SR-0013728,2026-03-05 17:35:00,PR-00319,Health,N,Public Library Terminal
SR-0013729,2026-06-22 07:59:00,PR-01389,Sports,N,Public Library Terminal
SR-0013730,2026-02-22 07:42:00,PR-01900,Civic education,N,Laptop
SR-0013731,2026-04-26 13:17:00,PR-00182,Shopping,N,Laptop
SR-0013732,2026-05-10 13:44:00,PR-02758,VPN tools,Y,Skills Institute Terminal
SR-0013733,2026-04-30 01:47:00,PR-01668,Entertainment,N,Phone
SR-0013734,2026-02-17 17:23:00,PR-01795,Weather,N,Skills Institute Terminal
SR-0013735,2026-03-07 11:31:00,PR-01046,VPN tools,Y,Phone
SR-0013736,2026-03-13 22:11:00,PR-00560,Health,N,Phone
SR-0013737,2026-03-21 10:08:00,PR-01999,Encryption software,Y,Phone
SR-0013738,2026-05-30 07:52:00,PR-01834,Travel domestic (permitted),N,Phone
SR-0013739,2026-05-26 04:10:00,PR-01417,Shopping,N,Laptop
SR-0013740,2026-04-26 19:19:00,PR-01765,Recipes,N,Phone
SR-0013741,2026-03-17 11:26:00,PR-00603,Score appeal process,Y,Phone
SR-0013742,2026-03-02 10:09:00,PR-00174,Independent media,Y,Laptop
SR-0013743,2026-02-07 00:28:00,PR-01874,Shopping,N,Laptop
SR-0013744,2026-02-28 11:15:00,PR-00223,Foreign news,Y,Phone
SR-0013745,2026-05-29 07:16:00,PR-00992,Foreign news,Y,Phone
SR-0013746,2026-05-17 23:36:00,PR-00451,Health,N,Public Library Terminal
SR-0013747,2026-01-16 09:11:00,PR-00535,Local news,N,Phone
SR-0013748,2026-03-30 20:27:00,PR-01981,Shopping,N,Phone
SR-0013749,2026-02-16 23:57:00,PR-02376,Entertainment,N,Skills Institute Terminal
SR-0013750,2026-04-24 13:04:00,PR-01530,Recipes,N,Phone
SR-0013751,2026-01-31 07:27:00,PR-01760,Independent media,Y,Phone
SR-0013752,2026-01-01 06:29:00,PR-00506,Social credit system criticism,Y,Phone
SR-0013753,2026-05-16 22:54:00,PR-01855,Score appeal process,Y,Phone
SR-0013754,2026-06-06 04:15:00,PR-01105,Entertainment,N,Phone
SR-0013755,2026-02-21 00:55:00,PR-01083,Entertainment,N,Phone
SR-0013756,2026-02-04 19:47:00,PR-01996,Shopping,N,Phone
SR-0013757,2026-04-09 18:29:00,PR-01390,Foreign news,Y,Phone
SR-0013758,2026-05-22 03:51:00,PR-02835,Local news,N,Phone
SR-0013759,2026-02-17 14:48:00,PR-90004,Foreign news,Y,Laptop
SR-0013760,2026-02-05 06:15:00,PR-00047,Local news,N,Phone
SR-0013761,2026-02-02 17:15:00,PR-00422,Recipes,N,Laptop
SR-0013762,2026-05-05 11:25:00,PR-01733,Cultural and religious gatherings,Y,Laptop
SR-0013763,2026-05-19 12:55:00,PR-01952,Encryption software,Y,Laptop
SR-0013764,2026-04-03 16:35:00,PR-02323,Foreign news,Y,Laptop
SR-0013765,2026-04-15 12:13:00,PR-00869,Local news,N,Public Library Terminal
SR-0013766,2026-02-20 19:09:00,PR-01519,Local news,N,Skills Institute Terminal
SR-0013767,2026-05-30 17:10:00,PR-02845,Health,N,Public Library Terminal
SR-0013768,2026-01-17 18:37:00,PR-00344,Shopping,N,Phone
SR-0013769,2026-06-14 07:40:00,PR-00636,Local news,N,Laptop
SR-0013770,2026-02-21 03:10:00,PR-02093,Shopping,N,Phone
SR-0013771,2026-01-31 04:54:00,PR-01035,Shopping,N,Phone
SR-0013772,2026-06-24 21:29:00,PR-02149,Shopping,N,Phone
SR-0013773,2026-04-17 08:56:00,PR-02075,Social credit system criticism,Y,Phone
SR-0013774,2026-06-18 15:55:00,PR-00768,Entertainment,N,Public Library Terminal
SR-0013775,2026-01-07 15:52:00,PR-02913,Entertainment,N,Phone
SR-0013776,2026-02-08 18:19:00,PR-00923,Civic education,N,Public Library Terminal
SR-0013777,2026-06-10 09:36:00,PR-01761,Score appeal process,Y,Phone
SR-0013778,2026-01-20 09:35:00,PR-00813,Sports,N,Public Library Terminal
SR-0013779,2026-06-14 13:57:00,PR-02698,Protest organisation,Y,Phone
SR-0013780,2026-01-03 09:47:00,PR-01244,Sports,N,Laptop
SR-0013781,2026-03-03 18:12:00,PR-02863,Health,N,Phone
SR-0013782,2026-03-12 07:56:00,PR-00841,Travel domestic (permitted),N,Public Library Terminal
SR-0013783,2026-05-01 12:50:00,PR-02154,Recipes,N,Phone
SR-0013784,2026-06-23 19:26:00,PR-00862,Encryption software,Y,Phone
SR-0013785,2026-04-21 19:21:00,PR-01408,Recipes,N,Phone
SR-0013786,2026-02-26 21:40:00,PR-00707,Social credit system criticism,Y,Laptop
